DEPARTAMENTO;MUNICIPIO;CODIGO DANE;ARMAS MEDIOS;FECHA HECHO;GENERO;GRUPO ETARIO;CANTIDAD;DELITO
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;10/02/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;14/02/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;25/03/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;04/04/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;03/05/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;14/05/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;07/06/2022;MASCULINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;10/06/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;30/06/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;03/07/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;31/07/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;03/08/2022;FEMENINO;ADOLESCENTES;2;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;09/08/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;03/09/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;14/09/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;ARMA BLANCA CORTOPUNZANTE;10/10/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;NECOCLI;54900;ARMA BLANCA CORTOPUNZANTE;20/08/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;CAREPA;51470;ARMA DE FUEGO;15/01/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;ITAGUI;53600;ARMA DE FUEGO;02/01/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;ARMA DE FUEGO;01/01/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;ARMA DE FUEGO;18/05/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;ARMA DE FUEGO;15/10/2022;MASCULINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;ARMA DE FUEGO;21/10/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;TURBO;58370;ARMA DE FUEGO;26/01/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;APARTADO;50450;OBJETO CONTUNDENTE;13/01/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;APARTADO;50450;OBJETO CONTUNDENTE;19/09/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BARBOSA;50790;OBJETO CONTUNDENTE;09/08/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BARBOSA;50790;OBJETO CONTUNDENTE;06/09/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BARBOSA;50790;OBJETO CONTUNDENTE;06/10/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BARBOSA;50790;OBJETO CONTUNDENTE;17/10/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;23/01/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;02/03/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;02/03/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;06/03/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;08/03/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;21/03/2022;MASCULINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;26/03/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;26/03/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;16/04/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;18/04/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;14/05/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;15/05/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;25/05/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;10/06/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;16/06/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;17/06/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;01/07/2022;MASCULINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;10/08/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;14/08/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;16/08/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;17/08/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;29/08/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;12/09/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;17/09/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;BELLO;50880;OBJETO CONTUNDENTE;01/10/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;CALDAS;51290;OBJETO CONTUNDENTE;18/03/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;CALDAS;51290;OBJETO CONTUNDENTE;29/05/2022;MASCULINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;CALDAS;51290;OBJETO CONTUNDENTE;31/05/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;CALDAS;51290;OBJETO CONTUNDENTE;17/07/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;CALDAS;51290;OBJETO CONTUNDENTE;07/10/2022;MASCULINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;COPACABANA;52120;OBJETO CONTUNDENTE;03/02/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;COPACABANA;52120;OBJETO CONTUNDENTE;16/03/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;COPACABANA;52120;OBJETO CONTUNDENTE;27/06/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;COPACABANA;52120;OBJETO CONTUNDENTE;16/07/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;ENVIGADO;52660;OBJETO CONTUNDENTE;03/02/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;ENVIGADO;52660;OBJETO CONTUNDENTE;13/02/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;ENVIGADO;52660;OBJETO CONTUNDENTE;03/03/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;ENVIGADO;52660;OBJETO CONTUNDENTE;19/03/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;ENVIGADO;52660;OBJETO CONTUNDENTE;04/05/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;ENVIGADO;52660;OBJETO CONTUNDENTE;05/06/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;ENVIGADO;52660;OBJETO CONTUNDENTE;27/08/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;ENVIGADO;52660;OBJETO CONTUNDENTE;03/10/2022;FEMENINO;ADULTOS;2;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;GIRARDOTA;53080;OBJETO CONTUNDENTE;18/03/2022;FEMENINO;ADULTOS;2;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;GIRARDOTA;53080;OBJETO CONTUNDENTE;25/04/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;GIRARDOTA;53080;OBJETO CONTUNDENTE;25/07/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;ITAGUI;53600;OBJETO CONTUNDENTE;22/01/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;ITAGUI;53600;OBJETO CONTUNDENTE;28/01/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;ITAGUI;53600;OBJETO CONTUNDENTE;06/02/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;ITAGUI;53600;OBJETO CONTUNDENTE;08/02/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;ITAGUI;53600;OBJETO CONTUNDENTE;29/03/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;ITAGUI;53600;OBJETO CONTUNDENTE;02/05/2022;FEMENINO;MENORES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;ITAGUI;53600;OBJETO CONTUNDENTE;10/06/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;ITAGUI;53600;OBJETO CONTUNDENTE;10/06/2022;MASCULINO;MENORES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;ITAGUI;53600;OBJETO CONTUNDENTE;28/06/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;ITAGUI;53600;OBJETO CONTUNDENTE;07/07/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;ITAGUI;53600;OBJETO CONTUNDENTE;26/08/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;ITAGUI;53600;OBJETO CONTUNDENTE;03/10/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;ITAGUI;53600;OBJETO CONTUNDENTE;04/10/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;LA ESTRELLA;53800;OBJETO CONTUNDENTE;12/01/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;LA ESTRELLA;53800;OBJETO CONTUNDENTE;20/02/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;LA ESTRELLA;53800;OBJETO CONTUNDENTE;26/02/2022;MASCULINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;LA ESTRELLA;53800;OBJETO CONTUNDENTE;12/05/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;01/01/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;01/01/2022;FEMENINO;ADULTOS;2;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;02/01/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;03/01/2022;FEMENINO;ADOLESCENTES;2;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;03/01/2022;MASCULINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;06/01/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;08/01/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;12/01/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;14/01/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;14/01/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;14/01/2022;MASCULINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;15/01/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;15/01/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;17/01/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;19/01/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;21/01/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;22/01/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;22/01/2022;FEMENINO;ADULTOS;2;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;22/01/2022;MASCULINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;23/01/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;27/01/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;01/02/2022;FEMENINO;ADOLESCENTES;2;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;01/02/2022;FEMENINO;ADULTOS;2;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;03/02/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;03/02/2022;MASCULINO;MENORES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;04/02/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;05/02/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;05/02/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;05/02/2022;MASCULINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;08/02/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;11/02/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;11/02/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;13/02/2022;FEMENINO;ADULTOS;2;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;15/02/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;17/02/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;19/02/2022;FEMENINO;ADULTOS;2;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;21/02/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;21/02/2022;FEMENINO;MENORES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;27/02/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;28/02/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;28/02/2022;MASCULINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;04/03/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;10/03/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;11/03/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;12/03/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;12/03/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;13/03/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;14/03/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;15/03/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;16/03/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;17/03/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;19/03/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;20/03/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;21/03/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;21/03/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;22/03/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;23/03/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;23/03/2022;MASCULINO;MENORES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;24/03/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;25/03/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;26/03/2022;FEMENINO;ADULTOS;2;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;27/03/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;30/03/2022;MASCULINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;31/03/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;02/04/2022;FEMENINO;ADOLESCENTES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;04/04/2022;FEMENINO;ADULTOS;2;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;06/04/2022;FEMENINO;MENORES;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
ANTIOQUIA;MEDELLIN;50010;OBJETO CONTUNDENTE;08/04/2022;FEMENINO;ADULTOS;1;ARTICULO 205. ACCESO CARNAL VIOLENTO
